ow_temp,ow_humidity,ow_pressure,ow_wind_speed,ow_wind_deg,ow_clouds,ow_pm10,ow_pm2_5,ow_co,ow_no2,ow_so2,ow_o3,aqi_aqicn,city,hour,day,month,weekday,timestamp_utc,temp,humidity,pressure,wind_speed,aqi,pm2_5,pm10,no2,so2,co
31.5,61,1008.9,18.0,261,3,76.1,26.2,202.0,4.7,13.3,90.0,79,Karachi,5.0,7.0,6.0,5.0,2025-06-07 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,58,1008.6,18.6,253,40,76.1,26.5,180.0,3.5,13.5,97.0,79,Karachi,6.0,7.0,6.0,5.0,2025-06-07 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,58,1008.4,19.1,251,40,78.0,26.4,176.0,3.0,12.9,99.0,78,Karachi,7.0,7.0,6.0,5.0,2025-06-07 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.6,57,1007.8,19.7,249,40,76.6,25.8,179.0,2.8,11.9,98.0,78,Karachi,8.0,7.0,6.0,5.0,2025-06-07 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,59,1006.9,20.0,248,40,75.4,25.4,186.0,3.0,11.1,95.0,78,Karachi,9.0,7.0,6.0,5.0,2025-06-07 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,60,1006.4,20.6,247,40,73.6,25.0,200.0,3.4,10.9,90.0,78,Karachi,10.0,7.0,6.0,5.0,2025-06-07 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.7,62,1006.1,20.5,248,40,71.9,24.6,217.0,4.2,10.9,84.0,78,Karachi,11.0,7.0,6.0,5.0,2025-06-07 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,65,1005.7,20.0,251,40,71.0,23.8,227.0,5.7,11.3,78.0,77,Karachi,12.0,7.0,6.0,5.0,2025-06-07 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.7,68,1006.0,18.8,252,1,66.1,23.4,221.0,8.6,11.1,70.0,77,Karachi,13.0,7.0,6.0,5.0,2025-06-07 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,71,1006.1,17.9,255,3,62.9,23.1,207.0,12.5,10.9,60.0,77,Karachi,14.0,7.0,6.0,5.0,2025-06-07 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,74,1006.5,17.4,259,7,56.6,23.3,197.0,15.1,10.6,52.0,77,Karachi,15.0,7.0,6.0,5.0,2025-06-07 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,75,1006.9,16.5,260,10,55.5,23.3,201.0,15.4,10.2,50.0,77,Karachi,16.0,7.0,6.0,5.0,2025-06-07 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,76,1007.2,15.4,260,4,53.4,23.2,209.0,14.5,9.7,52.0,77,Karachi,17.0,7.0,6.0,5.0,2025-06-07 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,78,1007.3,14.7,263,5,51.1,22.6,208.0,13.0,9.1,54.0,76,Karachi,18.0,7.0,6.0,5.0,2025-06-07 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,80,1007.1,14.9,268,17,48.4,21.7,187.0,10.9,8.4,57.0,76,Karachi,19.0,7.0,6.0,5.0,2025-06-07 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,81,1006.7,14.2,269,38,45.2,20.3,156.0,8.4,7.6,60.0,76,Karachi,20.0,7.0,6.0,5.0,2025-06-07 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,80,1006.3,14.8,270,45,42.4,19.0,133.0,6.4,7.1,63.0,75,Karachi,21.0,7.0,6.0,5.0,2025-06-07 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,80,1006.2,14.0,269,23,40.2,18.2,122.0,5.6,6.8,64.0,75,Karachi,22.0,7.0,6.0,5.0,2025-06-07 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,79,1006.3,13.7,267,11,39.2,17.6,118.0,5.3,6.8,65.0,75,Karachi,23.0,7.0,6.0,5.0,2025-06-07 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,78,1006.4,13.8,261,4,36.1,17.0,130.0,6.4,7.3,63.0,74,Karachi,0.0,8.0,6.0,6.0,2025-06-08 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,78,1006.8,14.5,259,1,38.8,17.3,171.0,6.8,8.4,66.0,74,Karachi,1.0,8.0,6.0,6.0,2025-06-08 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,75,1007.2,15.6,259,5,49.8,19.4,227.0,7.4,9.9,70.0,73,Karachi,2.0,8.0,6.0,6.0,2025-06-08 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,71,1007.7,15.8,258,4,55.2,20.7,260.0,7.4,11.3,76.0,73,Karachi,3.0,8.0,6.0,6.0,2025-06-08 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,66,1008.1,16.3,257,7,58.4,21.9,248.0,6.4,12.4,86.0,72,Karachi,4.0,8.0,6.0,6.0,2025-06-08 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,61,1008.0,17.2,257,17,61.0,23.2,214.0,4.9,13.3,97.0,72,Karachi,5.0,8.0,6.0,6.0,2025-06-08 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,60,1007.9,17.3,251,20,63.8,24.0,188.0,3.7,13.8,105.0,72,Karachi,6.0,8.0,6.0,6.0,2025-06-08 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,58,1007.7,17.6,244,6,63.8,24.0,183.0,3.2,13.6,107.0,71,Karachi,7.0,8.0,6.0,6.0,2025-06-08 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,58,1007.0,18.3,244,12,63.1,23.8,187.0,3.0,12.9,106.0,71,Karachi,8.0,8.0,6.0,6.0,2025-06-08 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.3,59,1006.3,19.2,243,21,61.2,23.5,195.0,3.2,12.2,102.0,71,Karachi,9.0,8.0,6.0,6.0,2025-06-08 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.1,60,1005.7,20.1,245,3,58.8,22.9,210.0,3.6,11.7,96.0,71,Karachi,10.0,8.0,6.0,6.0,2025-06-08 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.7,61,1005.3,19.9,249,2,56.3,22.2,229.0,4.2,11.3,89.0,71,Karachi,11.0,8.0,6.0,6.0,2025-06-08 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.2,66,1005.0,18.9,251,2,66.8,25.4,240.0,5.9,11.8,84.0,71,Karachi,12.0,8.0,6.0,6.0,2025-06-08 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,69,1005.4,18.3,251,2,62.6,24.3,234.0,8.6,11.6,76.0,71,Karachi,13.0,8.0,6.0,6.0,2025-06-08 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.9,73,1005.8,17.0,254,13,59.1,23.6,219.0,12.4,11.3,64.0,71,Karachi,14.0,8.0,6.0,6.0,2025-06-08 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,75,1006.3,15.9,258,14,52.5,23.7,207.0,15.1,11.0,56.0,71,Karachi,15.0,8.0,6.0,6.0,2025-06-08 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.4,76,1007.0,15.9,257,19,52.5,24.2,203.0,15.9,10.8,54.0,71,Karachi,16.0,8.0,6.0,6.0,2025-06-08 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,76,1007.3,16.2,258,18,52.4,24.4,201.0,15.6,10.5,55.0,71,Karachi,17.0,8.0,6.0,6.0,2025-06-08 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,76,1007.3,15.8,263,32,51.7,24.5,194.0,14.7,10.1,57.0,71,Karachi,18.0,8.0,6.0,6.0,2025-06-08 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,76,1006.9,15.9,267,29,49.7,23.9,176.0,12.8,9.3,59.0,71,Karachi,19.0,8.0,6.0,6.0,2025-06-08 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,78,1006.6,15.3,271,19,47.4,23.0,153.0,10.2,8.3,61.0,71,Karachi,20.0,8.0,6.0,6.0,2025-06-08 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,79,1006.1,14.8,272,22,45.9,22.1,136.0,8.2,7.6,63.0,72,Karachi,21.0,8.0,6.0,6.0,2025-06-08 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,78,1005.7,15.0,273,2,44.7,21.5,126.0,7.2,7.2,63.0,72,Karachi,22.0,8.0,6.0,6.0,2025-06-08 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,78,1005.8,14.8,273,15,43.8,21.0,121.0,6.7,7.1,63.0,72,Karachi,23.0,8.0,6.0,6.0,2025-06-08 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,78,1005.9,14.1,275,31,42.4,20.9,132.0,6.9,7.8,62.0,72,Karachi,0.0,9.0,6.0,0.0,2025-06-09 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,76,1006.3,13.2,273,19,42.7,21.0,173.0,7.2,8.9,64.0,73,Karachi,1.0,9.0,6.0,0.0,2025-06-09 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,73,1006.8,14.7,264,8,61.2,26.6,230.0,7.5,10.4,66.0,73,Karachi,2.0,9.0,6.0,0.0,2025-06-09 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,69,1007.3,15.5,262,2,54.6,23.4,263.0,7.3,11.6,71.0,74,Karachi,3.0,9.0,6.0,0.0,2025-06-09 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,64,1007.5,16.2,260,1,55.6,24.2,249.0,6.2,12.3,79.0,74,Karachi,4.0,9.0,6.0,0.0,2025-06-09 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.3,62,1007.4,17.4,257,15,56.2,24.7,211.0,4.5,12.7,90.0,74,Karachi,5.0,9.0,6.0,0.0,2025-06-09 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,60,1007.3,18.2,254,13,56.2,24.9,183.0,3.3,12.8,97.0,74,Karachi,6.0,9.0,6.0,0.0,2025-06-09 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,57,1006.8,18.7,248,5,55.2,24.7,177.0,2.8,12.4,99.0,74,Karachi,7.0,9.0,6.0,0.0,2025-06-09 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,58,1006.1,19.6,246,19,54.5,24.4,180.0,2.8,11.7,99.0,75,Karachi,8.0,9.0,6.0,0.0,2025-06-09 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,60,1005.2,20.5,242,28,53.9,24.0,188.0,3.0,11.2,96.0,75,Karachi,9.0,9.0,6.0,0.0,2025-06-09 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.9,62,1004.5,20.8,240,11,52.7,23.4,202.0,3.4,11.0,92.0,75,Karachi,10.0,9.0,6.0,0.0,2025-06-09 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.6,63,1004.1,20.6,240,20,51.8,22.6,220.0,4.1,10.9,85.0,75,Karachi,11.0,9.0,6.0,0.0,2025-06-09 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,65,1003.8,19.7,242,13,53.3,22.3,230.0,5.7,11.2,78.0,75,Karachi,12.0,9.0,6.0,0.0,2025-06-09 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.7,67,1004.4,17.5,244,3,52.2,21.5,225.0,8.7,11.3,70.0,74,Karachi,13.0,9.0,6.0,0.0,2025-06-09 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,70,1004.5,17.6,244,15,50.5,20.7,211.0,12.8,11.5,58.0,74,Karachi,14.0,9.0,6.0,0.0,2025-06-09 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,73,1004.9,17.4,247,9,45.5,20.5,201.0,15.7,11.5,50.0,74,Karachi,15.0,9.0,6.0,0.0,2025-06-09 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.4,74,1005.1,16.7,249,17,45.6,20.5,200.0,16.5,11.2,47.0,74,Karachi,16.0,9.0,6.0,0.0,2025-06-09 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.3,74,1005.5,16.6,257,16,44.7,20.1,202.0,16.1,10.6,47.0,73,Karachi,17.0,9.0,6.0,0.0,2025-06-09 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,76,1005.5,15.9,264,27,43.2,19.4,197.0,14.9,10.0,48.0,73,Karachi,18.0,9.0,6.0,0.0,2025-06-09 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,77,1005.0,15.6,263,16,41.9,18.6,179.0,12.6,9.2,51.0,72,Karachi,19.0,9.0,6.0,0.0,2025-06-09 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,78,1004.4,15.1,268,23,40.4,17.6,154.0,9.5,8.2,55.0,72,Karachi,20.0,9.0,6.0,0.0,2025-06-09 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,78,1003.8,15.3,270,33,39.5,17.0,136.0,7.1,7.5,58.0,72,Karachi,21.0,9.0,6.0,0.0,2025-06-09 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,76,1003.7,16.2,267,40,38.6,16.8,126.0,6.1,7.1,59.0,71,Karachi,22.0,9.0,6.0,0.0,2025-06-09 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,76,1003.7,16.0,263,13,38.0,16.6,124.0,5.8,6.9,60.0,71,Karachi,23.0,9.0,6.0,0.0,2025-06-09 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,76,1003.9,15.2,260,16,37.5,17.4,134.0,6.1,7.3,62.0,70,Karachi,0.0,10.0,6.0,1.0,2025-06-10 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,78,1004.0,14.8,257,31,38.4,17.8,172.0,6.4,8.3,65.0,70,Karachi,1.0,10.0,6.0,1.0,2025-06-10 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,73,1004.4,16.3,257,17,45.4,19.7,222.0,6.8,9.7,69.0,70,Karachi,2.0,10.0,6.0,1.0,2025-06-10 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.5,67,1004.8,18.1,255,19,48.4,20.3,253.0,6.7,10.7,74.0,69,Karachi,3.0,10.0,6.0,1.0,2025-06-10 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.3,63,1005.0,19.1,252,22,49.6,20.8,242.0,5.7,11.1,82.0,69,Karachi,4.0,10.0,6.0,1.0,2025-06-10 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,59,1004.7,19.8,250,22,51.2,21.4,212.0,4.2,11.3,90.0,68,Karachi,5.0,10.0,6.0,1.0,2025-06-10 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,57,1004.6,20.0,246,39,52.3,21.7,188.0,3.1,11.2,96.0,68,Karachi,6.0,10.0,6.0,1.0,2025-06-10 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
33.1,54,1004.2,20.6,245,36,52.0,21.7,182.0,2.7,10.8,97.0,68,Karachi,7.0,10.0,6.0,1.0,2025-06-10 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
33.1,53,1003.6,21.7,244,41,51.3,21.5,183.0,2.6,10.3,96.0,68,Karachi,8.0,10.0,6.0,1.0,2025-06-10 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.6,56,1002.8,21.1,244,20,50.6,21.2,190.0,2.8,9.9,93.0,67,Karachi,9.0,10.0,6.0,1.0,2025-06-10 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.3,59,1002.1,20.7,243,28,49.1,20.8,205.0,3.2,9.9,89.0,67,Karachi,10.0,10.0,6.0,1.0,2025-06-10 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.8,61,1001.8,20.7,240,18,47.4,20.2,226.0,4.0,10.0,84.0,67,Karachi,11.0,10.0,6.0,1.0,2025-06-10 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.1,65,1001.6,19.4,242,22,63.8,25.9,239.0,5.4,10.7,78.0,67,Karachi,12.0,10.0,6.0,1.0,2025-06-10 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,66,1002.3,17.3,243,2,60.3,24.9,236.0,7.1,10.8,72.0,67,Karachi,13.0,10.0,6.0,1.0,2025-06-10 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,69,1002.6,18.4,244,43,58.3,24.3,225.0,9.4,10.9,64.0,67,Karachi,14.0,10.0,6.0,1.0,2025-06-10 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.7,71,1002.9,18.0,243,20,52.3,23.2,217.0,11.4,10.9,58.0,68,Karachi,15.0,10.0,6.0,1.0,2025-06-10 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.8,70,1003.5,16.1,243,37,50.2,23.0,220.0,12.9,10.8,54.0,68,Karachi,16.0,10.0,6.0,1.0,2025-06-10 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,73,1003.9,16.3,245,21,49.8,23.0,227.0,14.0,10.7,53.0,68,Karachi,17.0,10.0,6.0,1.0,2025-06-10 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.3,75,1004.2,16.1,252,35,50.2,23.1,223.0,14.1,10.4,52.0,68,Karachi,18.0,10.0,6.0,1.0,2025-06-10 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,77,1003.9,16.1,259,43,48.9,22.5,197.0,12.5,9.8,54.0,69,Karachi,19.0,10.0,6.0,1.0,2025-06-10 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,78,1003.3,15.0,260,33,46.9,21.5,162.0,10.0,8.9,57.0,69,Karachi,20.0,10.0,6.0,1.0,2025-06-10 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,79,1002.6,14.9,262,33,44.7,20.4,136.0,8.0,8.3,59.0,69,Karachi,21.0,10.0,6.0,1.0,2025-06-10 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,79,1002.4,15.3,267,26,43.7,19.8,127.0,7.1,7.8,59.0,70,Karachi,22.0,10.0,6.0,1.0,2025-06-10 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,79,1002.4,15.2,265,22,42.5,19.3,128.0,6.7,7.5,59.0,70,Karachi,23.0,10.0,6.0,1.0,2025-06-10 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,79,1002.7,13.8,262,17,40.2,18.6,141.0,6.6,7.7,60.0,70,Karachi,0.0,11.0,6.0,2.0,2025-06-11 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,79,1002.8,14.1,254,15,40.9,18.8,178.0,6.9,8.8,62.0,70,Karachi,1.0,11.0,6.0,2.0,2025-06-11 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,75,1003.5,15.5,257,20,46.9,20.3,227.0,7.3,10.3,65.0,70,Karachi,2.0,11.0,6.0,2.0,2025-06-11 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.5,69,1004.1,16.9,258,43,49.8,20.1,255.0,7.2,11.4,70.0,70,Karachi,3.0,11.0,6.0,2.0,2025-06-11 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.3,64,1003.9,19.0,255,54,51.1,20.5,242.0,6.0,11.8,78.0,70,Karachi,4.0,11.0,6.0,2.0,2025-06-11 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,60,1003.9,18.8,247,51,51.3,21.0,209.0,4.4,11.8,87.0,70,Karachi,5.0,11.0,6.0,2.0,2025-06-11 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,59,1003.9,18.7,241,94,50.8,21.1,185.0,3.1,11.6,94.0,70,Karachi,6.0,11.0,6.0,2.0,2025-06-11 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.3,61,1003.7,19.9,238,100,49.2,20.9,182.0,2.6,11.1,95.0,70,Karachi,7.0,11.0,6.0,2.0,2025-06-11 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,61,1003.4,19.7,237,73,48.7,20.7,188.0,2.5,10.5,94.0,70,Karachi,8.0,11.0,6.0,2.0,2025-06-11 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.9,59,1002.4,20.9,242,100,49.1,20.6,199.0,2.8,10.1,91.0,70,Karachi,9.0,11.0,6.0,2.0,2025-06-11 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.6,60,1001.6,20.7,247,43,48.4,20.6,217.0,3.4,10.3,87.0,70,Karachi,10.0,11.0,6.0,2.0,2025-06-11 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.3,60,1001.1,19.8,247,43,47.8,20.4,240.0,4.4,10.7,83.0,70,Karachi,11.0,11.0,6.0,2.0,2025-06-11 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.8,65,1000.9,18.4,250,8,61.7,25.1,254.0,5.8,12.3,80.0,70,Karachi,12.0,11.0,6.0,2.0,2025-06-11 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.9,69,1001.3,16.1,252,40,58.3,25.0,251.0,8.0,12.5,73.0,70,Karachi,13.0,11.0,6.0,2.0,2025-06-11 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,75,1001.4,13.7,247,40,54.0,24.6,239.0,11.1,12.7,63.0,70,Karachi,14.0,11.0,6.0,2.0,2025-06-11 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,79,1001.6,12.1,250,1,48.5,24.3,226.0,13.3,12.6,55.0,70,Karachi,15.0,11.0,6.0,2.0,2025-06-11 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,81,1002.3,14.9,262,54,44.8,24.2,216.0,14.1,12.0,52.0,70,Karachi,16.0,11.0,6.0,2.0,2025-06-11 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.3,81,1003.0,15.3,270,40,43.3,23.5,205.0,14.0,11.1,52.0,70,Karachi,17.0,11.0,6.0,2.0,2025-06-11 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,83,1003.3,14.5,264,39,42.5,23.1,192.0,13.2,10.3,52.0,70,Karachi,18.0,11.0,6.0,2.0,2025-06-11 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,84,1002.9,14.3,255,12,38.3,20.8,175.0,11.4,9.5,53.0,70,Karachi,19.0,11.0,6.0,2.0,2025-06-11 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
